idINS,individuals,households,households_poor,households_1person,households_5plus_person,households_owner,households_single_parent,sum_niveau_de_vie_eur,sum_dwelling_surface_m2,households_collective_housing,households_house,households_social_housing,pop_0_3,pop_4_5,pop_6_10,pop_11_17,pop_18_24,pop_25_39,pop_40_54,pop_55_64,pop_65_79,pop_80p,avg_niveau_de_vie_eur
CRS3035RES200mN2633000E3479000,9.0,3.4,0.4,0.8,0.2,2.6,0.2,210931.2,417.9,0.0,3.4,0.0,0.2,0.0,0.3,0.4,1.5,1.5,1.9,1.7,1.3,0.2,23437.0
CRS3035RES200mN2633000E3480400,11.0,4.6,0.2,1.1,0.0,4.5,0.5,322500.2,556.5,0.0,4.6,0.0,0.8,0.3,0.5,1.1,0.5,2.5,2.4,1.0,1.6,0.3,29318.0
CRS3035RES200mN2633000E3480600,8.0,3.4,0.1,0.8,0.0,3.2,0.3,234545.6,404.8,0.0,3.4,0.0,0.6,0.2,0.3,0.8,0.4,1.9,1.7,0.7,1.2,0.2,29318.0
CRS3035RES200mN2633000E3483000,8.0,3.1,0.2,0.2,0.2,2.4,0.2,188966.7,390.4,0.0,3.1,0.0,0.3,0.3,0.4,0.8,0.5,1.0,1.4,1.3,1.3,0.7,23621.0
CRS3035RES200mN2633000E3484200,1.0,0.4,0.0,0.1,0.0,0.3,0.0,22926.5,39.8,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.2,0.2,0.1,0.0,22926.0
CRS3035RES200mN2633000E3484400,5.0,2.0,0.2,0.5,0.2,1.7,0.2,114632.5,198.9,0.0,2.0,0.0,0.5,0.2,0.5,0.1,0.1,1.5,0.8,1.0,0.3,0.0,22926.0
CRS3035RES200mN2633000E3485200,3.0,1.1,0.1,0.2,0.0,0.6,0.2,60848.5,111.2,0.0,1.1,0.0,0.3,0.1,0.3,0.2,0.2,0.8,0.7,0.2,0.1,0.1,20283.0
CRS3035RES200mN2633000E3486800,2.0,0.8,0.0,0.3,0.0,0.6,0.1,53765.1,106.6,0.0,0.8,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.5,0.4,0.0,0.2,26883.0
CRS3035RES200mN2633000E3487800,9.0,4.8,0.5,1.9,0.3,3.4,0.5,257378.2,706.0,0.0,4.8,0.0,0.0,0.3,0.8,0.0,0.0,1.1,1.1,1.8,2.6,1.3,28598.0
CRS3035RES200mN2633000E3489000,5.0,2.6,0.6,1.0,0.0,1.6,0.0,106697.6,303.7,0.4,2.2,0.0,0.4,0.0,0.3,0.0,0.0,1.2,0.0,1.5,1.6,0.0,21340.0
CRS3035RES200mN2633000E3490200,22.0,7.1,1.2,1.8,0.9,4.7,0.0,443164.0,840.1,0.0,7.1,0.0,2.6,0.6,1.8,2.8,1.2,6.2,2.9,2.1,1.2,0.6,20144.0
CRS3035RES200mN2633000E3490400,3.0,1.0,0.2,0.2,0.1,0.6,0.0,60431.5,114.6,0.0,1.0,0.0,0.4,0.1,0.2,0.4,0.1,0.8,0.4,0.3,0.2,0.1,20144.0
CRS3035RES200mN2633200E3463600,39.0,18.0,3.0,6.0,1.0,16.0,1.0,928625.7,2060.0,0.0,18.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,19.0,3.0,23811.0
CRS3035RES200mN2633200E3463800,73.0,33.0,1.0,10.0,0.0,28.0,0.0,2099584.3,3285.0,0.0,33.0,0.0,4.0,1.0,3.0,4.0,1.0,12.0,10.0,9.0,20.0,9.0,28761.0
CRS3035RES200mN2633200E3464000,37.0,14.0,0.0,2.0,0.0,13.0,0.0,1210739.5,1692.0,0.0,14.0,0.0,3.0,2.0,3.0,3.0,0.0,9.0,3.0,4.0,9.0,1.0,32723.0
CRS3035RES200mN2633200E3464400,2.0,1.0,0.1,0.5,0.1,1.0,0.0,56238.2,110.4,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5,0.3,28119.0
CRS3035RES200mN2633200E3464600,5.0,2.5,0.2,1.2,0.2,2.5,0.0,140595.5,276.0,0.0,2.5,0.0,0.0,0.0,0.4,0.4,0.4,0.6,0.6,0.7,1.1,0.8,28119.0
CRS3035RES200mN2633200E3464800,10.0,5.0,0.4,2.3,0.4,5.0,0.0,281191.1,551.9,0.0,5.0,0.0,0.0,0.0,0.8,0.8,0.8,1.1,1.2,1.5,2.3,1.5,28119.0
CRS3035RES200mN2633200E3465000,17.0,6.3,0.0,1.1,0.4,3.7,0.4,527308.7,820.1,0.0,6.3,0.0,0.0,0.4,1.1,1.8,1.5,2.6,4.1,2.2,2.9,0.4,31018.0
CRS3035RES200mN2633200E3465200,31.0,12.0,1.0,0.0,0.0,10.0,1.0,719740.6,1388.0,0.0,12.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,6.0,6.0,6.0,3.0,23217.0
CRS3035RES200mN2633200E3469400,49.5,18.8,0.0,3.6,0.7,15.2,1.4,1166964.5,1763.9,0.0,18.8,0.0,1.4,2.2,5.4,5.4,4.7,5.8,12.3,1.4,8.0,2.9,23575.0
CRS3035RES200mN2633200E3469600,151.5,50.0,0.0,3.0,6.0,44.0,6.0,4048753.2,5610.0,0.0,50.0,0.0,3.0,3.0,12.0,21.5,16.0,14.0,48.0,16.0,17.0,1.0,26724.0
CRS3035RES200mN2633200E3469800,98.5,41.0,4.0,11.0,3.0,35.0,2.0,2392303.2,4273.0,0.0,41.0,0.0,1.0,1.0,6.5,11.0,8.0,15.0,20.0,15.0,17.0,4.0,24287.0
CRS3035RES200mN2633200E3470000,127.5,52.0,5.0,15.0,3.0,36.0,3.0,3437363.6,5509.0,10.0,42.0,0.0,3.0,3.0,10.0,12.5,13.0,21.0,35.0,14.0,15.0,1.0,26960.0
CRS3035RES200mN2633200E3470200,100.0,39.0,2.0,10.0,1.0,31.0,3.0,2450956.9,3863.0,0.0,39.0,0.0,2.5,3.0,9.0,13.5,9.0,22.0,28.0,3.0,9.0,1.0,24510.0
CRS3035RES200mN2633200E3470400,9.0,3.3,0.1,0.3,0.1,2.7,0.7,223520.6,351.9,0.0,3.3,0.0,0.9,0.3,0.3,0.5,0.4,2.4,1.4,1.2,1.2,0.4,24836.0
CRS3035RES200mN2633200E3472200,1.0,0.3,0.0,0.1,0.1,0.3,0.0,23418.9,41.7,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.0,23419.0
CRS3035RES200mN2633200E3477600,1.0,0.4,0.0,0.1,0.0,0.3,0.0,23436.8,46.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,23437.0
CRS3035RES200mN2633200E3480200,17.0,7.1,0.2,1.7,0.0,6.9,0.7,498409.5,860.1,0.0,7.1,0.0,1.2,0.5,0.7,1.7,0.7,4.0,3.7,1.5,2.5,0.5,29318.0
CRS3035RES200mN2633200E3480400,30.0,13.0,0.0,2.0,0.0,11.0,1.0,873613.7,1556.0,0.0,13.0,0.0,3.0,0.0,0.0,1.0,3.0,13.0,1.0,7.0,2.0,0.0,29120.0
CRS3035RES200mN2633200E3480600,4.0,1.7,0.1,0.4,0.0,1.6,0.2,117272.8,202.4,0.0,1.7,0.0,0.3,0.1,0.2,0.4,0.2,0.9,0.9,0.3,0.6,0.1,29318.0
CRS3035RES200mN2633200E3484400,3.0,1.2,0.1,0.3,0.1,1.0,0.1,68779.5,119.3,0.0,1.2,0.0,0.3,0.1,0.3,0.1,0.0,0.9,0.5,0.6,0.2,0.0,22926.0
CRS3035RES200mN2633200E3486600,4.0,1.6,0.0,0.5,0.1,1.3,0.2,107530.2,213.3,0.0,1.6,0.0,0.1,0.2,0.3,0.4,0.4,0.4,1.0,0.7,0.1,0.4,26883.0
CRS3035RES200mN2633200E3487000,11.0,5.8,0.6,2.3,0.3,4.2,0.6,314573.4,862.9,0.0,5.8,0.0,0.0,0.3,1.0,0.0,0.0,1.3,1.3,2.3,3.2,1.6,28598.0
CRS3035RES200mN2633200E3487400,2.0,1.1,0.1,0.4,0.1,0.8,0.1,57195.2,156.9,0.0,1.1,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.4,0.6,0.3,28598.0
CRS3035RES200mN2633200E3487600,2.0,1.1,0.1,0.4,0.1,0.8,0.1,57195.2,156.9,0.0,1.1,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.4,0.6,0.3,28598.0
CRS3035RES200mN2633400E3463600,10.0,3.7,0.0,0.6,0.3,3.7,0.0,340842.7,437.2,0.0,3.7,0.0,0.0,0.0,0.6,2.0,0.6,0.6,3.4,0.6,1.9,0.3,34084.0
CRS3035RES200mN2633400E3463800,14.5,5.4,0.0,0.9,0.4,5.4,0.0,494221.9,634.0,0.0,5.4,0.0,0.0,0.0,0.9,2.9,0.9,0.9,4.9,0.9,2.7,0.4,34084.0
CRS3035RES200mN2633400E3464000,9.0,4.5,0.3,2.1,0.3,4.5,0.0,253072.0,496.7,0.0,4.5,0.0,0.0,0.0,0.7,0.7,0.7,1.0,1.0,1.4,2.1,1.4,28119.0
CRS3035RES200mN2633400E3465600,2.0,0.7,0.0,0.1,0.0,0.4,0.0,62036.3,96.5,0.0,0.7,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.5,0.3,0.4,0.0,31018.0
CRS3035RES200mN2633400E3469400,4.0,1.5,0.0,0.3,0.1,1.2,0.1,94300.2,142.5,0.0,1.5,0.0,0.1,0.2,0.4,0.4,0.4,0.5,1.0,0.1,0.7,0.2,23575.0
CRS3035RES200mN2633400E3469600,73.5,29.0,4.0,6.0,1.0,25.0,3.0,2071799.7,2839.0,0.0,29.0,0.0,4.0,3.0,4.0,9.5,1.0,27.0,13.0,5.0,6.0,1.0,28188.0
CRS3035RES200mN2633400E3469800,138.0,47.0,1.0,8.0,3.0,39.0,2.0,3424695.2,4623.0,2.0,45.0,0.0,5.0,4.5,9.5,12.0,21.0,24.0,41.0,6.0,13.0,2.0,24817.0
CRS3035RES200mN2633400E3470000,82.0,35.0,1.0,9.0,0.0,27.0,1.0,2133587.5,3485.0,0.0,35.0,0.0,4.0,0.0,3.0,10.0,6.0,14.0,26.0,7.0,8.0,4.0,26019.0
CRS3035RES200mN2633400E3470200,32.0,14.0,1.0,4.0,0.0,12.0,0.0,805541.1,1728.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,12.0,2.0,9.0,2.0,25173.0
CRS3035RES200mN2633400E3476000,2.0,0.8,0.1,0.2,0.0,0.6,0.0,46873.6,92.9,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.4,0.3,0.1,23437.0
CRS3035RES200mN2633400E3480200,2.0,0.8,0.0,0.2,0.0,0.8,0.1,58636.4,101.2,0.0,0.8,0.0,0.1,0.0,0.1,0.2,0.1,0.5,0.4,0.2,0.3,0.1,29318.0
CRS3035RES200mN2633400E3482000,3.0,1.2,0.1,0.1,0.1,0.9,0.1,70862.5,146.4,0.0,1.2,0.0,0.1,0.1,0.2,0.3,0.2,0.4,0.5,0.5,0.5,0.2,23621.0
CRS3035RES200mN2633400E3485000,1.0,0.4,0.0,0.1,0.0,0.2,0.1,20282.8,37.1,0.0,0.4,0.0,0.1,0.0,0.1,0.1,0.1,0.3,0.2,0.1,0.0,0.0,20283.0
CRS3035RES200mN2633400E3486600,12.0,4.9,0.0,1.6,0.3,3.8,0.5,322590.5,639.8,0.0,4.9,0.0,0.3,0.5,1.1,1.1,1.1,1.3,3.0,2.2,0.3,1.1,26883.0
CRS3035RES200mN2633400E3487000,2.0,1.1,0.1,0.4,0.1,0.8,0.1,57195.2,156.9,0.0,1.1,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.4,0.6,0.3,28598.0
CRS3035RES200mN2633400E3487200,4.0,2.1,0.2,0.8,0.1,1.5,0.2,114390.3,313.8,0.0,2.1,0.0,0.0,0.1,0.3,0.0,0.0,0.5,0.5,0.8,1.2,0.6,28598.0
CRS3035RES200mN2633400E3487800,3.0,1.6,0.2,0.6,0.1,1.1,0.2,85792.7,235.3,0.0,1.6,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.4,0.6,0.9,0.4,28598.0
CRS3035RES200mN2633400E3491000,4.0,1.4,0.1,0.1,0.0,1.3,0.0,105625.1,200.5,0.1,1.3,0.0,0.0,0.0,0.1,0.4,0.1,0.6,0.6,0.9,0.7,0.6,26406.0
CRS3035RES200mN2633400E3492400,2.0,1.0,0.1,0.4,0.1,0.8,0.1,43244.4,114.3,0.1,0.9,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.6,0.3,0.4,0.0,21622.0
CRS3035RES200mN2633400E3492600,21.0,10.0,0.9,4.6,0.9,8.2,0.9,454066.2,1199.7,0.9,9.1,0.0,0.0,0.0,0.0,3.7,0.9,2.7,6.4,2.7,4.6,0.0,21622.0
CRS3035RES200mN2633400E3494600,3.0,1.4,0.1,0.5,0.1,1.2,0.1,82635.3,171.1,0.1,1.3,0.0,0.2,0.0,0.2,0.1,0.1,0.6,0.5,0.6,0.6,0.1,27545.0
CRS3035RES200mN2633600E3463000,1.0,0.4,0.0,0.1,0.0,0.4,0.0,34084.3,43.7,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.1,0.2,0.0,34084.0
CRS3035RES200mN2633600E3465600,21.0,7.8,0.0,1.4,0.5,4.6,0.5,651381.4,1013.0,0.0,7.8,0.0,0.0,0.5,1.4,2.3,1.8,3.2,5.0,2.7,3.6,0.5,31018.0
CRS3035RES200mN2633600E3469800,7.0,2.7,0.0,0.5,0.1,2.1,0.2,165025.3,249.4,0.0,2.7,0.0,0.2,0.3,0.8,0.8,0.7,0.8,1.7,0.2,1.1,0.4,23575.0
CRS3035RES200mN2633600E3470000,19.0,7.0,0.3,0.6,0.3,5.8,1.5,471876.8,743.0,0.0,7.0,0.0,1.8,0.6,0.6,1.1,0.9,5.2,3.1,2.4,2.4,0.9,24836.0
CRS3035RES200mN2633600E3470200,12.5,4.6,0.2,0.4,0.2,3.8,1.0,310445.3,488.8,0.0,4.6,0.0,1.2,0.4,0.4,0.7,0.6,3.4,2.0,1.6,1.6,0.6,24836.0
CRS3035RES200mN2633600E3470400,10.0,3.7,0.2,0.3,0.2,3.0,0.8,248356.2,391.0,0.0,3.7,0.0,0.9,0.3,0.3,0.6,0.5,2.7,1.6,1.3,1.3,0.5,24836.0
CRS3035RES200mN2633600E3471800,6.0,2.0,0.0,0.2,0.0,1.6,0.1,159677.3,207.5,0.0,2.0,0.0,0.2,0.3,0.8,0.8,0.2,1.0,2.1,0.2,0.3,0.1,26613.0
CRS3035RES200mN2633600E3472000,35.5,11.7,0.9,2.7,2.7,9.9,0.0,831370.7,1479.3,0.0,11.7,0.0,0.9,0.0,4.5,3.1,4.5,6.3,9.0,3.6,2.7,0.9,23419.0
CRS3035RES200mN2633600E3472800,3.0,1.0,0.1,0.2,0.2,0.8,0.0,70256.7,125.0,0.0,1.0,0.0,0.1,0.0,0.4,0.3,0.4,0.5,0.7,0.3,0.2,0.1,23419.0
CRS3035RES200mN2633600E3473000,4.0,1.6,0.0,0.1,0.1,1.6,0.1,97974.3,178.7,0.0,1.6,0.0,0.1,0.1,0.1,0.3,0.2,0.8,0.5,0.9,0.8,0.2,24494.0
CRS3035RES200mN2633600E3473200,25.5,10.2,0.0,0.5,0.5,10.2,0.5,624586.0,1139.0,0.0,10.2,0.0,1.0,0.5,1.0,2.2,1.0,4.8,3.4,5.8,4.8,1.0,24494.0
CRS3035RES200mN2633600E3473400,11.0,4.4,0.0,0.2,0.2,4.4,0.2,269429.3,491.3,0.0,4.4,0.0,0.4,0.2,0.4,1.0,0.4,2.1,1.5,2.5,2.1,0.4,24494.0
CRS3035RES200mN2633600E3473600,12.0,4.8,0.0,0.2,0.2,4.8,0.2,293922.8,536.0,0.0,4.8,0.0,0.4,0.2,0.5,1.0,0.5,2.3,1.6,2.7,2.3,0.5,24494.0
CRS3035RES200mN2633600E3485000,7.0,2.7,0.2,0.4,0.0,1.4,0.4,141979.8,259.4,0.0,2.7,0.0,0.8,0.2,0.8,0.4,0.4,1.9,1.7,0.4,0.2,0.2,20283.0
CRS3035RES200mN2633600E3486600,4.0,1.6,0.0,0.5,0.1,1.3,0.2,107530.2,213.3,0.0,1.6,0.0,0.1,0.2,0.3,0.4,0.4,0.4,1.0,0.7,0.1,0.4,26883.0
CRS3035RES200mN2633600E3490200,7.0,2.3,0.4,0.6,0.3,1.5,0.0,141006.7,267.3,0.0,2.3,0.0,0.8,0.2,0.6,0.9,0.4,2.0,0.9,0.6,0.4,0.2,20144.0
CRS3035RES200mN2633600E3490400,17.5,5.6,0.9,1.4,0.7,3.8,0.0,352516.8,668.3,0.0,5.6,0.0,2.1,0.5,1.4,2.2,0.9,4.9,2.4,1.7,0.9,0.5,20144.0
CRS3035RES200mN2633600E3491200,4.0,1.4,0.1,0.1,0.0,1.3,0.0,105625.1,200.5,0.1,1.3,0.0,0.0,0.0,0.1,0.4,0.1,0.6,0.6,0.9,0.7,0.6,26406.0
CRS3035RES200mN2633600E3494800,2.0,0.9,0.0,0.3,0.0,0.8,0.0,55090.2,114.1,0.0,0.9,0.0,0.1,0.0,0.2,0.0,0.1,0.4,0.3,0.4,0.4,0.1,27545.0
CRS3035RES200mN2633800E3470400,2.0,0.7,0.0,0.1,0.0,0.6,0.2,49671.2,78.2,0.0,0.7,0.0,0.2,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.3,0.1,24836.0
CRS3035RES200mN2633800E3472600,54.0,22.0,0.0,4.0,1.0,21.0,0.0,1400752.6,2348.0,0.0,22.0,0.0,4.0,1.0,2.0,1.0,1.0,8.0,11.0,6.0,18.0,2.0,25940.0
CRS3035RES200mN2633800E3472800,55.0,31.0,1.0,12.0,0.0,28.0,3.0,1437268.6,3046.0,0.0,31.0,0.0,1.0,0.0,2.0,0.0,1.0,9.0,8.0,8.0,21.0,5.0,26132.0
CRS3035RES200mN2633800E3473000,74.5,28.0,1.0,3.0,0.0,25.0,3.0,2125098.1,2715.0,0.0,28.0,0.0,9.0,4.0,7.5,3.0,0.0,25.0,11.0,2.0,7.0,6.0,28525.0
CRS3035RES200mN2633800E3473200,112.5,34.0,1.0,2.0,3.0,33.0,1.0,2736220.6,3785.0,0.0,34.0,0.0,5.0,5.5,14.0,13.0,8.0,25.0,27.0,12.0,3.0,0.0,24322.0
CRS3035RES200mN2633800E3473400,72.0,31.0,2.0,8.0,2.0,22.0,1.0,1949748.7,3194.0,5.0,26.0,0.0,2.0,0.0,0.0,8.0,9.0,5.0,14.0,10.0,17.0,7.0,27080.0
CRS3035RES200mN2633800E3473600,43.5,18.0,0.0,3.0,0.0,15.0,2.0,1305799.9,2042.0,0.0,18.0,0.0,1.0,1.0,3.0,4.5,3.0,6.0,13.0,3.0,9.0,0.0,30018.0
CRS3035RES200mN2633800E3478400,5.0,1.9,0.2,0.4,0.1,1.5,0.1,117184.0,232.2,0.0,1.9,0.0,0.1,0.0,0.2,0.2,0.8,0.8,1.1,1.0,0.7,0.1,23437.0
CRS3035RES200mN2633800E3482200,4.0,1.5,0.1,0.1,0.1,1.2,0.1,94483.3,195.2,0.0,1.5,0.0,0.2,0.2,0.2,0.4,0.2,0.5,0.7,0.6,0.7,0.3,23621.0
CRS3035RES200mN2633800E3484400,2.0,0.8,0.1,0.2,0.1,0.7,0.1,45853.0,79.5,0.0,0.8,0.0,0.2,0.1,0.2,0.1,0.0,0.6,0.3,0.4,0.1,0.0,22926.0
CRS3035RES200mN2633800E3484600,55.0,22.5,1.7,5.8,1.7,18.3,2.5,1260957.5,2187.5,0.0,22.5,0.0,5.0,2.5,5.8,1.7,0.8,16.7,8.3,10.9,3.3,0.0,22926.0
CRS3035RES200mN2633800E3484800,45.5,23.0,5.0,7.0,0.0,12.0,3.0,1074338.2,1873.0,0.0,23.0,9.0,2.0,1.0,0.0,2.5,3.0,6.0,11.0,14.0,6.0,0.0,23612.0
CRS3035RES200mN2633800E3485000,28.0,12.0,1.0,2.0,0.0,12.0,0.0,627490.5,1532.0,0.0,12.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,5.0,11.0,0.0,22410.0
CRS3035RES200mN2633800E3485200,32.0,12.0,0.0,2.0,0.0,6.0,2.0,789041.8,1090.0,0.0,12.0,0.0,3.0,2.0,1.5,4.5,1.0,7.0,7.0,4.0,2.0,0.0,24658.0
CRS3035RES200mN2633800E3485400,23.0,8.8,0.7,1.4,0.0,4.7,1.4,466504.9,852.4,0.0,8.8,0.0,2.7,0.7,2.7,1.3,1.3,6.1,5.4,1.4,0.7,0.7,20283.0
CRS3035RES200mN2633800E3486200,10.0,4.1,0.0,1.4,0.2,3.2,0.5,268825.4,533.2,0.0,4.1,0.0,0.2,0.5,0.9,0.9,0.9,1.2,2.5,1.8,0.2,0.9,26883.0
CRS3035RES200mN2633800E3486400,8.0,3.3,0.0,1.1,0.2,2.5,0.4,215060.3,426.5,0.0,3.3,0.0,0.2,0.4,0.7,0.7,0.7,0.9,2.0,1.5,0.2,0.7,26883.0
CRS3035RES200mN2633800E3487000,1.0,0.5,0.1,0.2,0.0,0.4,0.1,28597.6,78.4,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.3,0.2,28598.0
CRS3035RES200mN2633800E3488200,4.0,2.1,0.5,0.8,0.0,1.3,0.0,85358.1,242.9,0.3,1.8,0.0,0.4,0.0,0.2,0.0,0.0,0.9,0.0,1.2,1.3,0.0,21340.0
CRS3035RES200mN2633800E3488400,1.0,0.5,0.1,0.2,0.0,0.3,0.0,21339.5,60.7,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.3,0.0,21340.0
CRS3035RES200mN2633800E3490200,23.0,7.4,1.2,1.9,0.9,4.9,0.0,463307.8,878.3,0.0,7.4,0.0,2.8,0.6,1.9,2.9,1.2,6.5,3.1,2.2,1.2,0.6,20144.0
CRS3035RES200mN2633800E3490400,41.0,13.0,0.0,3.0,1.0,12.0,0.0,921674.5,1334.0,0.0,13.0,0.0,3.0,4.0,7.0,2.0,2.0,12.0,8.0,2.0,1.0,0.0,22480.0
CRS3035RES200mN2633800E3490600,2.0,0.6,0.1,0.2,0.1,0.4,0.0,40287.6,76.4,0.0,0.6,0.0,0.2,0.0,0.2,0.3,0.1,0.6,0.3,0.2,0.1,0.0,20144.0
CRS3035RES200mN2633800E3491600,4.0,1.4,0.1,0.1,0.0,1.3,0.0,105625.1,200.5,0.1,1.3,0.0,0.0,0.0,0.1,0.4,0.1,0.6,0.6,0.9,0.7,0.6,26406.0
CRS3035RES200mN2633800E3495000,3.0,1.4,0.1,0.5,0.1,1.2,0.1,82635.3,171.1,0.1,1.3,0.0,0.2,0.0,0.2,0.1,0.1,0.6,0.5,0.6,0.6,0.1,27545.0
CRS3035RES200mN2633800E3495200,1.0,0.5,0.0,0.2,0.0,0.4,0.0,27545.1,57.0,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.2,0.2,0.0,27545.0
CRS3035RES200mN2634000E3464000,17.0,8.2,0.0,2.7,0.0,5.4,0.0,533158.3,958.1,0.0,8.2,0.0,0.0,0.7,0.7,0.7,1.3,1.4,3.4,2.7,5.4,0.7,31362.0
CRS3035RES200mN2634000E3464200,1.0,0.5,0.0,0.2,0.0,0.3,0.0,31362.3,56.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.1,31362.0
CRS3035RES200mN2634000E3466200,1.0,0.4,0.0,0.1,0.0,0.3,0.0,24010.0,36.5,0.0,0.4,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,24010.0
CRS3035RES200mN2634000E3467200,4.0,1.6,0.1,0.3,0.2,1.3,0.1,101882.4,192.4,0.0,1.6,0.0,0.2,0.1,0.3,0.3,0.2,0.4,1.1,0.2,0.9,0.3,25471.0
CRS3035RES200mN2634000E3472600,11.0,5.1,0.3,1.4,0.3,4.2,0.3,267432.8,494.7,0.0,5.1,0.0,0.0,0.0,0.0,0.6,0.8,0.9,2.8,1.4,4.2,0.3,24312.0
CRS3035RES200mN2634000E3472800,64.0,25.0,0.0,4.0,1.0,23.0,2.0,1609424.9,2774.0,0.0,25.0,0.0,5.0,2.0,5.0,4.0,3.0,8.0,13.0,11.0,12.0,1.0,25147.0
CRS3035RES200mN2634000E3473000,99.0,50.0,2.0,18.0,1.0,29.0,5.0,2479812.7,4853.0,9.0,41.0,0.0,2.0,0.0,3.5,6.5,10.0,13.0,21.0,15.0,24.0,4.0,25049.0
CRS3035RES200mN2634000E3473200,96.5,39.0,2.0,11.0,3.0,35.0,2.0,2381580.0,4279.0,0.0,39.0,0.0,4.0,2.0,11.0,8.0,6.5,20.0,19.0,15.0,11.0,0.0,24680.0
CRS3035RES200mN2634000E3473400,84.0,39.0,2.0,11.0,1.0,30.0,4.0,2052111.6,4013.0,0.0,39.0,0.0,5.0,0.0,5.0,4.0,6.0,14.0,16.0,9.0,17.0,8.0,24430.0
CRS3035RES200mN2634000E3473600,68.0,24.0,0.0,1.0,0.0,21.0,1.0,2076646.9,2794.0,0.0,24.0,0.0,0.0,1.0,3.0,8.0,7.0,6.0,23.0,1.0,18.0,1.0,30539.0
CRS3035RES200mN2634000E3476000,2.0,0.8,0.1,0.2,0.0,0.6,0.0,46873.6,92.9,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.4,0.4,0.3,0.1,23437.0
CRS3035RES200mN2634000E3476200,1.0,0.4,0.0,0.1,0.0,0.3,0.0,23436.8,46.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,23437.0
CRS3035RES200mN2634000E3481800,2.0,0.9,0.2,0.4,0.0,0.8,0.1,51497.6,128.9,0.0,0.9,0.0,0.1,0.0,0.1,0.0,0.3,0.5,0.6,0.2,0.2,0.0,25749.0
CRS3035RES200mN2634000E3483200,4.0,1.9,0.3,0.8,0.0,1.6,0.2,102995.2,257.9,0.0,1.9,0.0,0.2,0.1,0.2,0.0,0.6,1.1,1.2,0.3,0.3,0.0,25749.0
CRS3035RES200mN2634000E3484400,5.0,1.7,0.0,0.3,0.0,1.6,0.1,121663.4,176.0,0.0,1.7,0.0,0.5,0.4,0.1,1.0,0.0,1.2,1.5,0.1,0.1,0.1,24333.0
CRS3035RES200mN2634000E3484600,106.0,40.0,1.0,8.0,2.0,35.0,5.0,2534443.8,3929.0,0.0,40.0,0.0,3.0,1.0,9.0,13.0,9.0,25.0,30.0,13.0,3.0,0.0,23910.0
CRS3035RES200mN2634000E3484800,121.0,86.0,13.0,68.0,1.0,23.0,2.0,2600189.2,4628.0,59.0,27.0,59.0,4.0,0.0,3.0,4.0,6.0,9.0,13.0,11.0,17.0,54.0,21489.0
CRS3035RES200mN2634000E3485000,52.0,22.0,2.0,4.0,0.0,21.0,1.0,1238120.1,2193.0,0.0,22.0,0.0,1.0,1.0,4.0,3.0,2.0,7.0,8.0,11.0,12.0,3.0,23810.0
CRS3035RES200mN2634000E3485200,64.0,30.0,1.0,8.0,2.0,26.0,4.0,1671605.3,3791.0,0.0,30.0,0.0,3.0,0.0,1.5,3.0,6.5,11.0,11.0,9.0,12.0,7.0,26119.0
CRS3035RES200mN2634000E3485400,76.5,27.0,1.0,2.0,3.0,22.0,5.0,1839636.5,2716.0,0.0,27.0,0.0,3.0,3.0,10.0,10.5,2.0,12.0,21.0,4.0,9.0,2.0,24048.0
