name,address,postal_code,COMMUNE,nom_commune,domain_code,domain,subdomain_code,subdomain,type_code,type,geoloc_quality_code,longitude,latitude
"CORENTIN LE SOURT, MASSEUR-KINÉSITHÉRAPEUTE",1 RUE DES SABLIERES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.00892,46.18376
"DENIS FREMONDIERE, MASSEUR-KINÉSITHÉRAPEUTE",1 RUE DES SABLIERES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.00892,46.18376
"ANTOINE DELETANG, MASSEUR-KINÉSITHÉRAPEUTE",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,21,-1.01123,46.18748
"VINCENT NINEY, MASSEUR-KINÉSITHÉRAPEUTE",43 RUE DE LA ROCHE BERTIN,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.01902,46.18879
"EMILIE GIRAULT, MASSEUR-KINÉSITHÉRAPEUTE",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,21,-1.01123,46.18748
"XAVIER DLUBAK, MASSEUR-KINÉSITHÉRAPEUTE",1 RUE DES SABLIERES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.00892,46.18376
"PIERRE LECOQ, MASSEUR-KINÉSITHÉRAPEUTE",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,21,-1.01123,46.18748
"BENOIT GILLIER, INFIRMIER",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,21,-1.01123,46.18748
"KARINE GAULT, INFIRMIER",4 IMP DES GRIVES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,11,-1.03013,46.203
"SABRINA LAMBERT, INFIRMIER",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,21,-1.01123,46.18748
"HELENA GOUMARD, INFIRMIER",6 RUE DES BARBIONNES,17220,17407,SAINTE-SOULLE,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,21,-1.01123,46.18748
PHARMACIE COURTOIS,30 RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,D,Sante,D3,Autres établissements et services à caractère sanitaire,D307,PHARMACIE,11,-1.00515,46.18389
EXTRA CS DOMPIERRE SUR MER,14 RUE DE SAINTONGE,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0125,46.18895
PERI CS DOMPIERRE SUR MER,20 RUE DES CHAUVELLES,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.04369,46.18133
PERI CS DOMPIERRE SUR MER,9 RTE DE LA ROCHELLE,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.03023,46.20183
PERI CS DOMPIERRE SUR MER,38 B RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0122,46.18798
ACC ADOS COMMUNE STE SOULLE,39 RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.01335,46.18713
PERI CS DOMPIERRE SUR MER,38 RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0122,46.18798
PERI CS DOMPIERRE SUR MER,38 RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0122,46.18798
PERI CS DOMPIERRE SUR MER,14 RUE DE SAINTONGE,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0125,46.18895
ASTRO,39 RUE DU RADAR,17220,17407,SAINTE-SOULLE,D,Sante,D5,Action sociale pour enfants en bas-âge,D509,MICRO-CRECHE,11,-1.00715,46.19046
PARC DE LOISIRS MICHEL CREPEAU,RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F102,BOULODROME,_Z,-1.01178,46.1885
STADE,CHE DE LA RAISE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F102,BOULODROME,_Z,-1.03639,46.1932
STADE,CHE DE LA RAISE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F103,TENNIS,_Z,-1.03614,46.1943
ECOLE USSEAU,RTE D USSEAU,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F111,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,_Z,-1.03092,46.2017
PARC DE LOISIRS MICHEL CREPEAU,RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F111,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,_Z,-1.0115,46.18887
ECOLE GIRAUDET,RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F111,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,_Z,-1.01278,46.1878
CENTRE DE LOISIRS DE CHEUSSE,LA GABARDELIERE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F111,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,_Z,-1.03583,46.1789
STADE,CHE DE LA RAISE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F113,TERRAINS DE GRANDS JEUX,_Z,-1.03519,46.1938
CENTRE DE LOISIRS DE CHEUSSE,LA GABARDELIERE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F113,TERRAINS DE GRANDS JEUX,_Z,-1.03492,46.1788
MAISON DES ASSOCIATIONS,PL DE LA MAIRIE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F121,"SALLES MULTISPORTS, GYMNASES",_Z,-1.01356,46.1871
STADE,CHE DE LA RAISE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F123,MUR ET FRONTON,_Z,-1.03639,46.1942
SITE D AEROMODELISME,LES GRANDES PICHARDIERES,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F126,SITE DE MODÉLISME,_Z,-0.99808,46.1805
PARC DE LOISIRS MICHEL CREPEAU,RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F1,Equipements sportifs,F130,SKATEPARK & VÉLO-FREESTYLE,_Z,-1.01178,46.1885
CIRCUIT DE RANDONNEE,DEPART EGLISE,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F2,Equipements de loisirs,F203,BOUCLE DE RANDONNÉE ET PARCOURS DE COURSE D’ORIENTATION,_Z,-1.00911,46.1857
BIBLIOTHEQUE MUNICIPALE,36 RUE DE L AUNIS,17220,17407,SAINTE-SOULLE,F,"Sports, loisirs et culture",F3,Equipements culturels et socioculturels,F307,BIBLIOTHÈQUE,11,-1.01229,46.18745
HÔTEL AUBERGE DES CHARMILLES,LE FIEF DES PRISES USSEAU,17220,17407,SAINTE-SOULLE,G,Tourisme,G1,Tourisme,G102,HÔTEL,_Z,-1.01733,46.20752
SAINT-VIVIEN,26 GR GRANDE RUE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A1,Services publics,A129,MAIRIE,11,-1.05395,46.0798
SAINT VIVIEN COOP RP,2 RUE DE LA CENSIVE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A2,Services généraux,A207,RELAIS POSTE,11,-1.05478,46.08038
ETS LACELLERIE SARL,15 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.07055,46.08398
LA ROCHELLE POIDS LOURDS,70 LA GRANDE BORDE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.07295,46.07831
CHARVAUX THIERRY,11 RUE DE LA COMMANDERIE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.05642,46.08116
LETEURTRE JEROME,25 RUE DE L ERMITAGE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A401,MAÇON,11,-1.04948,46.076
BATIPLUS,5 LOIN DU BRUIT,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A401,MAÇON,11,-1.07674,46.08141
ENDUIT 17,9 RUE DU BOIS DE L ANGLE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A402,PLÂTRIER PEINTRE,11,-1.0586,46.07965
SARL BOUTEILLER MENUISERIE CHARPENTE,16 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A403,MENUISIER CHARPENTIER SERRURIER,11,-1.07213,46.08274
DAUXAIS CHARLIE,34 LE VERGER DE LA RAGOTERIE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A403,MENUISIER CHARPENTIER SERRURIER,11,-1.05939,46.08677
BUSTOS WILFRIED,17 RUE DES MAJOLIERES,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A403,MENUISIER CHARPENTIER SERRURIER,11,-1.04868,46.08255
CANU DAVID,6 RUE DES HOSPITALIERS,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A403,MENUISIER CHARPENTIER SERRURIER,11,-1.05512,46.08164
PROTEC FILMS ET STORES,6 RUE DE L ERMITAGE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A403,MENUISIER CHARPENTIER SERRURIER,11,-1.05095,46.07701
LES TOITURIERS DE L'OUEST,6 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A404,PLOMBIER COUVREUR CHAUFFAGISTE,11,-1.07189,46.08381
SARL HURON FRERES,11 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A404,PLOMBIER COUVREUR CHAUFFAGISTE,11,-1.06925,46.08443
AMEIORATION DU PATRIMOINE ET DU BATIMENT - APB LA ROCHELLE,45 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A404,PLOMBIER COUVREUR CHAUFFAGISTE,11,-1.07329,46.08353
LEROY DOMINGUES COUVERTURE,42 RUE DE LA GRANDE BORDE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A404,PLOMBIER COUVREUR CHAUFFAGISTE,11,-1.07333,46.07957
DOS SANTOS CHRISTOPHE,10 RUE DE L EGLISE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A405,ÉLECTRICIEN,11,-1.0536,46.07913
GAALICHE MOURAD,53 RUE DE LA GRANDE BORDE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A4,Artisanat du bâtiment,A405,ÉLECTRICIEN,11,-1.07243,46.08025
SIMONNEAU CHRISTELLE,22 GR GRANDE RUE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A501,COIFFURE,11,-1.05367,46.0796
ACHARD BRYAN,12 RTE DE CHATELAILLON,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.0697,46.08285
LA ROTISSERIE DE LUDO,20 LOT DU FIEF BUCHET,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.04918,46.0791
HABRAN JEROME,37 RUE DU MOULIN DE BEL AIR,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.0511,46.08318
2M,17 RUE DU MARAIS DOUX,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A504,RESTAURANT- RESTAURATION RAPIDE,11,-1.05511,46.07835
JOUAN ASSOC INVEST MANAG SERVICES,29 RUE DE L EGLISE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A505,AGENCE IMMOBILIÈRE,11,-1.05362,46.07799
SAS GRHINVEST,6 IMP DES TREILLES,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A505,AGENCE IMMOBILIÈRE,11,-1.04854,46.0757
BRUNET ARNAUD,32 CHE DE BARBARAN,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A505,AGENCE IMMOBILIÈRE,11,-1.05703,46.08777
DESAIVRES PATRICIA,5 B RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A505,AGENCE IMMOBILIÈRE,11,-1.05812,46.07959
FERRIERE ANAIS,25 RUE DES MAJOLIERES,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A507,INSTITUT DE BEAUTÉ-ONGLERIE,11,-1.04905,46.08204
AUTOUR DES SENS,29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A507,INSTITUT DE BEAUTÉ-ONGLERIE,11,-1.07142,46.0835
CHARI LEA,16 RUE DE LA GARENNE,17220,17413,SAINT-VIVIEN,A,Services aux particuliers,A5,Autres services,A507,INSTITUT DE BEAUTÉ-ONGLERIE,11,-1.04931,46.08346
SERGIO,2 RUE DE LA CENSIVE,17220,17413,SAINT-VIVIEN,B,Commerces,B2,Commerces alimentaires,B202,ÉPICERIE,11,-1.05478,46.08038
LA MAISON DES SAVEURS,6 RUE DE LA CENSIVE,17220,17413,SAINT-VIVIEN,B,Commerces,B2,Commerces alimentaires,B207,BOULANGERIE-PÂTISSERIE,11,-1.05478,46.08038
D S V,LES GRANDS BONNEVEAUX,17220,17413,SAINT-VIVIEN,B,Commerces,B3,Commerces spécialisés non-alimentaires,B303,MAGASIN D’ÉQUIPEMENTS DU FOYER,11,-1.07214,46.08386
SEA,29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,B,Commerces,B3,Commerces spécialisés non-alimentaires,B303,MAGASIN D’ÉQUIPEMENTS DU FOYER,11,-1.07142,46.0835
PRESTIGE YACHT AND CAR,12 RUE DU BOIS DE L ANGLE,17220,17413,SAINT-VIVIEN,B,Commerces,B3,Commerces spécialisés non-alimentaires,B307,MAGASIN D’ARTICLES DE SPORTS ET DE LOISIRS,11,-1.05964,46.07945
ECOLE PRIMAIRE PUBLIQUE,RUE BARBOTIERE,17220,17413,SAINT-VIVIEN,C,Enseignement,C1,Enseignement du premier degré,C108,ÉCOLE PRIMAIRE,12,-1.05782,46.08033
"EMILIE GACHON, PSYCHOMOTRICIEN",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D248,PSYCHOMOTRICIEN,11,-1.07169,46.08392
"ALEXANDRA PELTIER, DIÉTÉTICIEN",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D249,DIÉTÉTICIEN,11,-1.07169,46.08392
"CAROLINE LOYER, MÉDECIN",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D265,MÉDECIN GÉNÉRALISTE,11,-1.07142,46.0835
"ANAIS PARQUET, MÉDECIN",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D272,SPÉCIALISTE EN PÉDIATRIE,11,-1.05808,46.08016
"MARIE HALBWACHS-ROTH, MÉDECIN",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D272,SPÉCIALISTE EN PÉDIATRIE,11,-1.05808,46.08016
"SARAH HAJJAR, CHIRURGIEN-DENTISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D277,CHIRURGIEN DENTISTE,11,-1.07142,46.0835
"CLOTILDE HOUCKE, CHIRURGIEN-DENTISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D277,CHIRURGIEN DENTISTE,11,-1.07142,46.0835
"HELENE HAMDAOUI, SAGE-FEMME",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D278,SAGE-FEMME,11,-1.07169,46.08392
"LIZA PLANTARD, MASSEUR-KINÉSITHÉRAPEUTE",SCM MEKELI,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,33,-1.05387,46.07957
"ALEXIA GUIBERT, MASSEUR-KINÉSITHÉRAPEUTE",SCM MEKELI,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,33,-1.04967,46.07521
"ANNABELLE MENU, MASSEUR-KINÉSITHÉRAPEUTE",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.07169,46.08392
"THEO LAPORTE, MASSEUR-KINÉSITHÉRAPEUTE",SCM MEKELI,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,33,-1.05835,46.08752
"JULIETTE DEVIDTS, MASSEUR-KINÉSITHÉRAPEUTE",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.07169,46.08392
"JULIETTE DEVIDTS, MASSEUR-KINÉSITHÉRAPEUTE",SCM MEKELI,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,33,-1.05957,46.08658
"FLORIAN KENNEL, MASSEUR-KINÉSITHÉRAPEUTE",SCM MEKELI,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,33,-1.05109,46.07696
"THEO LAPORTE, MASSEUR-KINÉSITHÉRAPEUTE",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.07169,46.08392
"ALEXIA GUIBERT, MASSEUR-KINÉSITHÉRAPEUTE",29 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D279,MASSEUR KINÉSITHÉRAPEUTE,11,-1.07169,46.08392
"HELENE SAINT CHAMAND, PÉDICURE-PODOLOGUE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D280,PÉDICURE-PODOLOGUE,11,-1.07142,46.0835
"CHLOE SERVOIN, PÉDICURE-PODOLOGUE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D280,PÉDICURE-PODOLOGUE,11,-1.07142,46.0835
"CYRIL GOSSET, INFIRMIER",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,11,-1.05808,46.08016
"EMILYNE BARRAULT, INFIRMIER",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,11,-1.05808,46.08016
"PAUL DURIOT, INFIRMIER",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,11,-1.05808,46.08016
"PATRICK GIRAUD, INFIRMIER",2 RUE DES FOURS A SEL,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D281,INFIRMIER,11,-1.05808,46.08016
"JULIE VERCHERE MOYRAIN, ORTHOPHONISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D282,ORTHOPHONISTE,11,-1.07142,46.0835
"FANNY CREPY, ORTHOPHONISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D282,ORTHOPHONISTE,11,-1.07142,46.0835
"CHARLOTTE PIRIOU, ORTHOPHONISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D282,ORTHOPHONISTE,11,-1.07142,46.0835
"ELMA PEREIRA, ORTHOPTISTE",29 RUE DES TERRIERS,17220,17413,SAINT-VIVIEN,D,Sante,D2,Fonctions médicales et paramédicales (à titre libéral),D283,ORTHOPTISTE,11,-1.07142,46.0835
PERI ANGOULOISIRS ANGOULINS,GR GRAND RUE,17220,17413,SAINT-VIVIEN,D,Sante,D5,Action sociale pour enfants en bas-âge,D505,ACCUEIL DE LOISIR SANS HÉBERGEMENT,11,-1.0536,46.08067
SESSAD DEFICIENTS AUDITIFS DIAPASOM 17,15 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D6,Action sociale pour handicapés,D602,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES,11,-1.07055,46.08398
SAVS DIAPASOM SAINT VIVIEN,15 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D6,Action sociale pour handicapés,D604,ADULTES HANDICAPÉS : SERVICES D’AIDE,11,-1.07055,46.08398
SESSAD DEFICIENTS AUDITIFS DIAPASOM 17,15 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D6,Action sociale pour handicapés,D607,SERVICE D’AIDE AUX DÉFICIENTS VISUELS OU AUDITIFS,11,-1.07055,46.08398
SAVS DIAPASOM SAINT VIVIEN,15 RUE DES PETITS BONNEVEAUX,17220,17413,SAINT-VIVIEN,D,Sante,D6,Action sociale pour handicapés,D607,SERVICE D’AIDE AUX DÉFICIENTS VISUELS OU AUDITIFS,11,-1.07055,46.08398
SOUBILLEAU SYRIL,18 CHE DE BARBARAN,17220,17413,SAINT-VIVIEN,E,Transports et deplacements,E1,Infrastructures de transports,E101,TAXI-VTC,11,-1.05894,46.08788
SALLE POLYVALENTE,BRG LE BOURG,17220,17413,SAINT-VIVIEN,F,"Sports, loisirs et culture",F1,Equipements sportifs,F121,"SALLES MULTISPORTS, GYMNASES",_Z,-1.05375,46.0803
CIRCUIT DE RANDONNEE,DEPART MAIRIE,17220,17413,SAINT-VIVIEN,F,"Sports, loisirs et culture",F2,Equipements de loisirs,F203,BOUCLE DE RANDONNÉE ET PARCOURS DE COURSE D’ORIENTATION,_Z,-1.05412,46.07991
SAINT-XANDRE,RUE DE L OCEAN,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A1,Services publics,A129,MAIRIE,12,-1.10477,46.20578
DÉCHÈTERIE DE SAINT XANDRE,SAINT XANDRE,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A1,Services publics,A133,DÉCHÈTERIE,11,-1.08843,46.204
CAISSE REG CREDIT AGRICOLE MUTUEL 17-79,4 RUE DE LA REPUBLIQUE,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A2,Services généraux,A203,"BANQUE, CAISSE D’ÉPARGNE",11,-1.10224,46.205
SAINT XANDRE BP,2 RUE DE DOMPIERRE,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A2,Services généraux,A206,BUREAU DE POSTE,11,-1.10313,46.20134
KIEFFER,66 RUE DE LA REPUBLIQUE,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.10386,46.20243
SARL ST XANDRE LAVAGE,4 RUE PASTEUR,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.09378,46.20628
GARNIER VINCENT,6 RUE DE LA FONTAINE AU BLANC,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.10131,46.20253
GARAGE COUFLEAUX,62 RUE DE LA REPUBLIQUE,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.10362,46.20271
INGLIN GAEL,34 B RUE D ESNANDES,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.10272,46.20933
ARDOUIN LAURENT,4 RUE PASTEUR,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A301,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE,11,-1.09378,46.20628
RENTALOC,3 RUE DES MAGICIENS,17138,17414,SAINT-XANDRE,A,Services aux particuliers,A3,Services automobiles,A303,LOCATION AUTO-UTILITAIRES LÉGERS,11,-1.10774,46.20003
