idINS,distance,tt_bike,tt_car,tt_walk,tt_transit,part_transit,walktime
CRS3035RES200mN2626400E3461200,31601.178040600178,200.8231479847014,45.520447190350104,293.71872903795236,39.938670077984696,0.47836422477199175,21.955228910920326
CRS3035RES200mN2626400E3461600,31263.55676346895,201.61411852910513,44.10674413973267,294.15719925494653,39.37543359000222,0.47618991834869906,22.804155083765895
CRS3035RES200mN2628400E3460200,32889.51017260018,210.478191159859,45.647584690692184,303.3029066307134,54.40998572764405,0.49360492657508304,21.154119297209498
CRS3035RES200mN2628400E3460600,32792.5899789702,209.46123673826222,43.067259752841395,304.3296944779189,50.61280082681233,0.4801162543418157,18.531389340026582
CRS3035RES200mN2630600E3466800,30986.976796434752,200.49211201551816,50.96765005586043,285.03572612426797,64.26047938202885,0.4322983806612402,20.51108144950586
CRS3035RES200mN2634600E3475000,34824.04441826215,219.52140206185567,57.625731958762884,308.75853902798235,14.492610837438423,0.0023917525773195876,14.492610837438423
CRS3035RES200mN2634600E3476200,35764.52528747681,222.90592196474466,59.57892652010299,313.74135821886705,24.091603053435115,0.0015262195192991014,24.091603053435115
CRS3035RES200mN2640800E3489800,37565.53977962001,239.37454508694017,65.21057420137511,337.22769662353625,NA,NA,NA
CRS3035RES200mN2640800E3490000,38734.3706343269,237.12476539223752,67.45850559777396,333.9940937906044,NA,NA,NA
CRS3035RES200mN2614600E3475000,32779.74919050189,209.33747485649806,53.507346808615026,293.5993107000932,74.54812129202374,0.037212382868076335,14.343309162821358
CRS3035RES200mN2617400E3483800,34038.10917787813,232.12437735673385,62.85408035007681,326.4725338671384,27.333333333333332,3.1423118104371306e-4,27.333333333333332
CRS3035RES200mN2617400E3494800,38582.20559186812,252.9328831643197,67.77692603450761,357.1846493968376,16.333333333333332,0.001766232517902629,16.333333333333332
CRS3035RES200mN2617400E3495000,38503.52870340022,252.56330043580127,68.04303385653762,356.6166041492164,19.25170068027211,0.0017844786773007029,19.25170068027211
CRS3035RES200mN2617400E3495600,38776.98296503898,251.5247646230745,70.66478967828584,355.08973382066273,23.09523809523809,0.0018985134768626766,23.09523809523809
CRS3035RES200mN2620200E3492600,38171.64100204137,252.557152465574,68.29219913389265,356.1354738220822,18.043478260869566,2.7139603761785076e-4,18.043478260869566
CRS3035RES200mN2625200E3495600,41095.674391657034,254.5972275867988,71.71513025192051,359.39012274151304,NA,NA,NA
CRS3035RES200mN2625200E3498400,39069.94130808403,257.36460326210374,65.50325886053392,363.6587437984382,6,2.161764864835656e-5,6
CRS3035RES200mN2608600E3490200,36862.58797232918,233.02804607452848,65.57289695229393,327.89678914050774,13.771428571428572,5.710370031978072e-4,13.771428571428572
CRS3035RES200mN2614400E3490000,35330.65835920675,235.18750524460836,66.18881989314981,331.6097871388215,86.89497415975868,0.403219490363906,37.61226804481289
CRS3035RES200mN2614400E3491200,35515.93892764427,236.38743455497382,67.37609316761178,333.3922640715871,84.78980473875126,0.3758321126597149,36.043273905996756
CRS3035RES200mN2614400E3491400,35962.748321147155,238.39748704479308,67.3621211045645,336.3304039185064,83.24393495067982,0.3727834173351317,33.94303614274293
CRS3035RES200mN2617600E3465800,27454.513915491323,165.43494979395206,49.62313541122526,238.3595101282721,62.9379789742582,0.590748157176853,23.053318431911947
CRS3035RES200mN2617600E3468600,24756.10535630014,157.4954725106182,45.966700094384144,217.31331111373288,66.52449381409974,0.5018434403020292,15.01607452467014
CRS3035RES200mN2620400E3480800,32413.713256971118,223.0692270942332,57.98764842284331,313.8814947738842,NA,NA,NA
CRS3035RES200mN2623000E3470200,30304.557518001897,190.78395186061763,49.56048894707682,274.03465683065616,71.39521278175381,0.42390100206455633,31.990479018798343
CRS3035RES200mN2623000E3472800,31919.633517024926,205.95809155383623,51.606121431091324,290.96508643236865,61.785040622691895,0.42823254625743584,22.481259587523414
CRS3035RES200mN2625600E3484600,37532.8574267312,244.01531940719246,59.72383954266916,344.22844025920614,1,6.852131012744962e-5,1
CRS3035RES200mN2630800E3466600,30049.59122989707,195.39388329669507,51.979443865941576,274.86361474282273,71.85815277267719,0.4200701916772724,28.6851297588444
CRS3035RES200mN2630800E3469000,34237.7245645801,221.47537290912226,56.058523021210554,311.1782096051043,NA,NA,NA
CRS3035RES200mN2630800E3472000,32646.099653799345,208.18354542554323,55.25413254876939,295.2791464322427,17.444444444444443,3.1902449399170534e-4,17.444444444444443
CRS3035RES200mN2634800E3466400,29741.106426875318,200.13763348774444,51.1367251871748,278.4731986453346,67.01781115879828,0.42326806544954393,11.113488657265476
CRS3035RES200mN2634800E3466800,30176.346426899672,200.00642325895876,52.92042440318303,278.28991782389346,72.62624131082423,0.41899412284807824,16.45953947368421
CRS3035RES200mN2615200E3465400,28523.071793074443,168.61507079770084,50.83458572830506,248.9234543670265,51.81467253381761,0.602144960044862,15.296998905729776
CRS3035RES200mN2615200E3465600,28611.671878237088,170.3602336919741,49.8462218416364,250.47049155421738,51.67632434944238,0.5944505061944947,15.256006040892188
CRS3035RES200mN2617800E3488200,35856.36254631189,230.65529134388683,64.81367463792523,324.96859548669585,NA,NA,NA
CRS3035RES200mN2617800E3491800,37044.01976091411,242.41836074235505,67.34600092464166,341.85959976223535,23.76190476190476,5.547850208044381e-4,23.76190476190476
CRS3035RES200mN2620600E3481000,30137.299376214058,204.56179037509233,55.29622992530984,286.8350660720637,NA,NA,NA
CRS3035RES200mN2625600E3460800,36643.755355755355,240.27136499863772,48.509581327763144,349.08992018082927,38.33299712170041,0.41018577382213744,17.262345937169425
CRS3035RES200mN2627000E3469600,33836.96071865613,204.04479919902101,53.30701969073312,298.24335298698406,49.77411109848915,0.39172321726554676,14.395109621719852
CRS3035RES200mN2631400E3487000,36644.806950643484,242.7511808293977,58.33093556354802,342.4230944230189,NA,NA,NA
CRS3035RES200mN2631600E3460200,34118.184653924436,219.6965832038636,49.91551348291602,318.7543929375775,66.02943863857004,0.4217942696101456,17.44466049911484
CRS3035RES200mN2635400E3492400,39318.03114805123,245.2607698248931,62.889886681960185,345.96341083841514,28,2.3055552353395507e-5,28
CRS3035RES200mN2643000E3478600,35135.037299587406,222.66841580594246,59.3207432226622,313.33289950987177,27.555555555555557,3.73826599839393e-4,27.555555555555557
CRS3035RES200mN2606200E3485400,35802.62660382301,216.04673998428913,62.347833202408985,303.94694291699443,23.88888888888889,7.364493322859389e-4,23.88888888888889
CRS3035RES200mN2613000E3466200,29728.65417248269,175.1170731039768,50.95642773079344,255.32226236417878,66.77374722385316,0.5360730218682431,13.43298955913513
CRS3035RES200mN2613000E3466800,29817.6632565606,177.25481926891317,50.93772021712218,256.1418232277198,69.69826155770556,0.5329152325628852,16.101421897735722
CRS3035RES200mN2624800E3496200,41090.578773959576,255.19492798729328,71.97165639957933,360.27062182060115,NA,NA,NA
CRS3035RES200mN2626600E3461400,31513.536787686524,201.69304429561743,44.34040653272236,294.2985783104218,40.48537479396787,0.4776054517682998,20.190139978843263
CRS3035RES200mN2626600E3461800,31563.155176588607,204.0608115119859,43.90108040172034,297.44302235751263,39.53064036015646,0.46870063532694545,21.609970724987086
CRS3035RES200mN2626600E3462200,32332.249773468648,207.07278452337803,44.08692007973904,301.0555341609279,37.36173091588969,0.4604136462486408,19.259371694260608
CRS3035RES200mN2628800E3473200,36616.337378840995,234.23532687151965,54.07959373066607,335.14785522788196,82.04706031988297,0.32428335739327696,23.526042163502808
CRS3035RES200mN2628800E3475000,35882.46744293884,232.05898294605595,57.4314390231336,329.326281621928,82.01583516169036,0.3240661548766036,14.573601704346716
CRS3035RES200mN2630800E3492800,36159.86124483631,250.6246384082491,57.0700767481827,353.60258531430463,10,1.0674295229657463e-5,10
CRS3035RES200mN2616000E3490000,35567.28629967646,234.4741981636594,67.24680862885658,330.42435860038074,26.854671280276815,0.00401439068772486,26.854671280276815
CRS3035RES200mN2619000E3465000,28069.51199753753,167.95657101283,49.81374784883802,243.19800484098892,49.36716770400256,0.5687322485414072,17.286882826145796
CRS3035RES200mN2619000E3467800,25297.65365798157,154.90327397883718,45.03821538286495,220.50162134486288,66.91666666666667,0.4932301740812379,24.759913494809688
CRS3035RES200mN2619000E3468000,24042.028085703045,153.66359958521383,45.64857088609441,214.9096671486367,68.00871170599426,0.5063021221282632,24.366454162580077
CRS3035RES200mN2626800E3477000,32793.73998108114,212.415914911289,60.37679671457906,298.1493666797407,82.2693249387898,0.3627921463673488,12.620022894209672
CRS3035RES200mN2626800E3477400,33893.124797747936,218.42439656892049,60.122315313517994,306.97231642174773,82.27714712709465,0.34852716271028583,18.121466501319574
CRS3035RES200mN2626800E3478800,34135.75419106806,220.2328557378513,61.88988108543075,309.6869886897044,NA,NA,NA
CRS3035RES200mN2628600E3475400,32731.262165389035,214.05377207958134,56.853914906437254,301.8504223434763,80.81101843722564,0.35586203818386725,12.524256866925857
CRS3035RES200mN2635200E3482400,37852.57355885249,238.60482204114317,62.93120799922085,336.2365354023959,NA,NA,NA
CRS3035RES200mN2635200E3483800,38740.92850580585,225.85586321296424,65.25287737654729,317.9678320786009,NA,NA,NA
CRS3035RES200mN2615400E3468000,25824.88279177246,160.77553989672782,43.39662796336975,227.58967848686274,70.49523931078494,0.5587966793141814,20.88054371410339
CRS3035RES200mN2615400E3468200,26661.598680230185,161.69912625047488,47.5711873707315,230.294711071715,66.63162731333759,0.5511938429502061,16.92801786853861
CRS3035RES200mN2618800E3468000,24352.820880096664,154.27635850182693,44.43038269502304,216.7538174883915,67.32652292354959,0.5022926765360934,25.7456442357851
CRS3035RES200mN2625200E3463800,26365.55823501897,168.29821734837066,37.57598357673717,244.75925107842627,38.93392211370514,0.5281560209968297,24.00760166301754
CRS3035RES200mN2625200E3464000,26386.990840825234,168.39244140726498,37.4844618822429,245.07861300213065,40.32008167482595,0.5281011276827937,24.354739353981653
CRS3035RES200mN2628600E3472600,37132.7473630385,237.1312765701451,53.9069944653886,339.12529076762655,71.13121949810859,0.34720662549129727,15.175315487019521
CRS3035RES200mN2635000E3486600,38730.770532900395,234.19826186610638,68.40183602330245,330.04584089389743,23.723150357995227,0.0050019100372457265,23.723150357995227
CRS3035RES200mN2642800E3477400,33529.839453158,218.55897840227522,59.01719088784389,307.2997212288458,14.24,3.519837805873905e-4,14.24
CRS3035RES200mN2601600E3491800,37705.091699460056,241.06875934230195,64.82242762575882,340.11894084988256,26.434782608695652,3.508129709282816e-4,26.434782608695652
CRS3035RES200mN2613600E3486800,33569.90202808557,222.01475489218674,62.89987751730424,311.9602073660524,28.95,5.696869570171191e-4,28.95
CRS3035RES200mN2613600E3496800,38662.28218246052,256.4212740540686,69.80069857428543,362.05874256628726,21.166666666666664,1.558158256940302e-4,21.166666666666664
CRS3035RES200mN2626600E3493000,37794.49978519569,250.9872835846544,64.24227778493793,354.151780727757,6.2,2.148043132706105e-4,6.2
CRS3035RES200mN2628400E3465200,27368.90913968399,172.79759637309868,45.864863052284214,251.34117552378098,49.05315343748356,0.5099927569278642,21.15344537373101
CRS3035RES200mN2634600E3466000,30681.632933350724,199.01192122081648,53.95598017477501,276.84349810877785,68.63228838187102,0.42188600495630624,15.104782662462133
CRS3035RES200mN2640600E3478800,33778.86360621708,212.6001326451169,60.88076357449756,299.0923757893821,27.70662460567823,0.0045704893451368285,27.70662460567823
CRS3035RES200mN2608800E3490400,37165.43054381948,234.57642332158744,66.00526122793846,330.1615834701773,11.542857142857141,5.580090238030682e-4,11.542857142857141
CRS3035RES200mN2613000E3467800,29626.925231236957,186.1215829747765,43.84077499806766,263.24125937185994,85.6712774613507,0.49080205085924816,30.85198036693878
CRS3035RES200mN2621600E3465400,31163.123580022464,195.922611948076,39.70888289310652,282.62409532521974,46.20800019680681,0.47070880183424624,18.012671898447685
CRS3035RES200mN2621600E3467200,24944.127282713198,155.75640532747477,46.44657421392281,223.00734587395291,62.85570205647932,0.5581765755869826,29.256914788940254
CRS3035RES200mN2621600E3470800,31413.42035203127,202.69701953213448,50.386638542299764,290.09291766472415,59.97706005784608,0.4202686115381407,13.98184937333409
CRS3035RES200mN2624600E3464400,25771.862753127352,166.3139109414422,35.62193043868803,241.61750525078267,37.97495633348914,0.5369536213888485,18.08189131343945
CRS3035RES200mN2624600E3469000,31042.147753264515,193.7003908944585,49.61363168786533,278.121140976147,66.01312574578101,0.42596604180029285,31.59631513154158
CRS3035RES200mN2626400E3458800,36478.07349547499,235.2413089021939,51.026979890038604,343.08277944976766,44.970995596447636,0.432284410791956,15.347491943221222
CRS3035RES200mN2626400E3459400,31154.107407133342,195.71445661289528,47.0451630407972,286.80261210596416,42.114393958030945,0.5013196191603769,13.783163177445946
CRS3035RES200mN2630600E3469000,34600.51306037504,223.36724075686467,56.292722291830366,314.6633077788868,NA,NA,NA
CRS3035RES200mN2611200E3475400,29311.900759317312,189.52686868686868,55.540271682340645,265.2728526645768,22.97938144329897,0.0013514454893765238,22.97938144329897
CRS3035RES200mN2614000E3483600,31644.125443090652,209.09840559119405,60.55659361949455,292.98696918815716,27.307692307692303,1.8656448673239474e-4,27.307692307692303
CRS3035RES200mN2614000E3491000,35854.36755271712,237.54185489924015,67.52457762734915,334.94148386274503,21.236192714453587,0.012051605228499018,21.236192714453587
CRS3035RES200mN2616600E3501400,38700.22358615207,257.5737997203729,68.70490373391843,363.55939508215636,16.800000000000004,1.9240389425481986e-4,16.800000000000004
CRS3035RES200mN2619600E3472600,31264.294885758543,209.51196872882176,51.774627263045794,294.16208006583406,61.542316637358894,0.42668699777325975,23.257084916898293
CRS3035RES200mN2622800E3468200,30654.849309844252,187.98643062766035,51.481251384002164,273.23376719238246,59.639973828691716,0.4324606943385085,16.401251671265612
CRS3035RES200mN2622800E3472800,31738.83656423743,204.17443159253327,53.41362192216031,286.90793784749746,64.60403409090902,0.4368546465448763,24.228338068181845
CRS3035RES200mN2625400E3477400,31090.825069596955,205.10481843489768,54.692375614721705,287.4053298340716,82.27806925498427,0.3856832758980153,15.61893541925021
CRS3035RES200mN2627000E3473200,34176.638905452855,217.5015017999514,55.664226241745624,310.6882771262616,81.7198956991612,0.3514984871574019,13.342383211334866
CRS3035RES200mN2627000E3473400,34330.089499031295,218.409986161085,56.44452809299754,311.36486022695766,82.23298038093425,0.34817603099916983,17.318175458679143
CRS3035RES200mN2629000E3478400,34408.39997895383,227.11627906976594,57.63422077238744,319.84598547826863,3.6545454545454548,5.787646006524227e-4,3.6545454545454548
CRS3035RES200mN2629000E3483200,35571.123566318514,235.86269128845382,56.56823538037729,332.58745587665277,19.52068965517241,0.003037571618606696,19.52068965517241
CRS3035RES200mN2631400E3475200,37558.63817675279,239.9393223168757,55.993261387751815,338.17397688756574,12.961538461538462,2.614983857503495e-4,12.961538461538462
CRS3035RES200mN2635600E3477600,35747.10196713725,226.9503471418653,60.10452441564445,319.5138046748437,NA,NA,NA
CRS3035RES200mN2643600E3476600,33721.69413540574,219.75332643819578,57.80463465086399,309.03983339855796,10.84,3.494157768211561e-4,10.84
CRS3035RES200mN2612200E3495000,37454.73812961078,253.31261009496265,66.68844946558403,357.65271578612766,18.076923076923077,3.44357177860482e-4,18.076923076923077
CRS3035RES200mN2612200E3495200,37453.49385925468,250.1896323984037,67.58307571243887,353.10253780001125,19.384615384615383,3.653532685065483e-4,19.384615384615383
CRS3035RES200mN2612200E3495400,37473.384571149225,249.28350441358253,68.21905460191482,351.721627993905,22.384615384615383,3.7378878058598567e-4,22.384615384615383
CRS3035RES200mN2621200E3476800,33223.29780575116,223.64068599145372,54.50295646148511,314.68298879778206,79.90382561718712,0.36768679986141534,22.700609334757242
CRS3035RES200mN2621200E3478000,34172.05012322538,225.38595577770835,54.43544262788249,317.3572031888183,78.50928505106778,0.37384150786212644,16.64368926029093
CRS3035RES200mN2624000E3466400,24818.182561613667,144.35536042417698,42.29856503625984,209.92879886661711,47.17820856601639,0.5701841747205117,13.228143373760755
CRS3035RES200mN2624000E3466600,25033.790440870092,147.25534072283807,43.06363030252519,214.2221990721448,48.44694826440996,0.5646164958190962,14.200585500258304
CRS3035RES200mN2626400E3488800,36306.839599866005,240.17033417657183,61.93780827297825,338.58129165655936,9.690140845070422,0.0016402721465617817,9.690140845070422
CRS3035RES200mN2628200E3482800,36678.87254713058,238.34213915565573,56.60165907777184,336.2101836546354,14.878048780487804,0.0012473506475068196,14.878048780487804
CRS3035RES200mN2630600E3460800,33067.41509180091,210.33848299144987,49.121500128435656,307.9160275463897,62.65437232419664,0.4971316037331963,15.027712710988661
CRS3035RES200mN2630600E3461600,32599.333108067338,207.77839860013273,51.61372111265311,303.5534182103421,63.5777028689533,0.49046038737705905,21.787185669996592
CRS3035RES200mN2630600E3462000,32893.003428248296,211.1993921044261,51.11342671677485,307.6898436671654,59.17100051661787,0.47888269735989536,19.288289994833807
CRS3035RES200mN2635200E3490800,38253.76985388838,243.52436547634244,63.042185523460255,343.4739517448675,15.021857923497267,0.002123782886719974,15.021857923497267
CRS3035RES200mN2635200E3491000,38409.93395460964,243.93808099775006,62.74108074274957,344.0532953149241,15.262295081967213,0.0021211488976980225,15.262295081967213
CRS3035RES200mN2608800E3493800,36594.3375596432,241.13425840063366,67.77560654853237,339.55011717893854,NA,NA,NA
CRS3035RES200mN2609000E3467800,30605.92039017021,192.75529712060634,46.45183429486762,269.8129761548179,83.62247965583373,0.5025069347676039,19.779199709739284
CRS3035RES200mN2614000E3465400,29043.55083220559,170.25321930326325,50.780557221981944,251.4221995898266,61.89030701974775,0.5552966781533826,25.07280789910054
CRS3035RES200mN2617000E3494200,38441.70125325013,251.64910226866593,68.25067468483876,355.37050364144847,NA,NA,NA
CRS3035RES200mN2617000E3501200,40449.88579034718,261.84301693984577,71.51033223106968,369.87213341769547,20.933333333333337,1.790681294543203e-4,20.933333333333337
CRS3035RES200mN2622600E3484200,34171.249539895165,230.00670937682003,59.18419336051252,323.90193360512524,26,3.02853814793244e-4,26
CRS3035RES200mN2622800E3462600,29533.01531506362,186.73616437660326,39.46155995225154,271.84656998450714,40.207803389997295,0.5162039976633733,18.458082609658298
CRS3035RES200mN2625200E3484400,34980.27780435721,229.30868058391775,58.20652998354668,322.85228187684515,1,3.5007059757051004e-5,1
CRS3035RES200mN2626800E3459600,31278.43350476699,198.02896581839354,47.39481089735814,290.23854346085733,45.73049767521956,0.4930617888940103,15.938532313218017
CRS3035RES200mN2628600E3486000,36727.7986410308,243.33802093819207,58.20505335212402,343.3188041071069,25.454545454545453,0.0016609623515200323,25.454545454545453
CRS3035RES200mN2635000E3466000,30408.000039859166,196.05268052879825,54.28880621802963,273.2176177506145,71.4418135551142,0.42814056998604927,17.038800273088384
CRS3035RES200mN2613200E3473400,28517.924003525648,181.58863690417897,53.60280929529791,253.06232774179134,85.96258580129536,0.4341396533150529,29.547703908994215
CRS3035RES200mN2616200E3485000,32223.65697449768,218.67779863104437,62.600877677191434,306.9270948332965,14.447368421052632,0.0010487966438507397,14.447368421052632
CRS3035RES200mN2616200E3489800,35646.32975882328,234.43478915868945,67.01392826328127,330.3779530794211,26.681547619047613,0.00460166810468796,26.681547619047613
CRS3035RES200mN2616200E3495600,38786.3297187725,253.90682736808668,71.34114859996829,358.5032421145179,26.523364485981304,0.00130661489052521,26.523364485981304
CRS3035RES200mN2623400E3467400,24309.34890785271,148.51555568114358,46.12991324987995,215.62903727146832,57.81906073950157,0.5743168781259718,16.80177126128563
CRS3035RES200mN2623400E3468000,29948.474896066517,187.43631152985165,50.167818749846255,271.49185751888024,58.04543777214692,0.4999754003591548,14.079906024748457
CRS3035RES200mN2623400E3472400,31862.349805561622,204.6804118668521,51.85309511580688,288.5197740112986,65.03485597409235,0.4304791253943791,14.452036816089992
CRS3035RES200mN2625800E3489200,37377.27347328701,238.24115082184048,65.15125052053983,335.78806065208335,11.08450704225352,0.0017392156382431444,11.08450704225352
CRS3035RES200mN2625800E3497800,39122.70344361922,257.79231288630376,66.44708876538739,364.29809380356363,27.666666666666664,2.8047577000986926e-4,27.666666666666664
CRS3035RES200mN2627200E3468800,35084.54038165494,219.40902375269917,51.6603229705855,315.3039085019992,52.752393125976425,0.3637293494095403,20.55540406192302
CRS3035RES200mN2627200E3470400,31807.39396677804,194.7025956885174,51.80512716852356,285.255026694094,59.63010935946598,0.4186038215954626,20.325473654310468
CRS3035RES200mN2627200E3471400,32396.6294176848,202.8914595328369,51.28046154566302,293.019297383326,70.81218074656184,0.3871764265318542,27.340151125887907
CRS3035RES200mN2636600E3490600,38572.48805926818,247.1803528994312,61.62963839098504,348.74312104170923,21.721311475409838,0.001967720777195944,21.721311475409838
CRS3035RES200mN2613600E3497600,38573.197890370175,255.39387033827754,70.75126564141762,360.53589509163106,14.25,1.6374875482717694e-4,14.25
CRS3035RES200mN2616400E3485800,32875.51302087009,218.84958528210686,63.727727458987594,307.1204448149659,18.64912280701754,8.054146472425139e-4,18.64912280701754
CRS3035RES200mN2619400E3464800,27649.83011496506,166.3722851581645,48.613921834960024,240.70328931707112,51.26942852222687,0.5692100877991402,18.20600998794558
CRS3035RES200mN2619400E3465000,29783.816771031856,175.11758780288594,50.98024775387966,252.25481894908793,56.09481168048414,0.5533487612306017,23.52285911092523
CRS3035RES200mN2619400E3471400,25658.624887627822,172.90142150803462,48.291240588830206,240.57179177435668,47.22844424281947,0.49540678727946963,10.686325101363808
CRS3035RES200mN2622400E3462000,29425.78164057442,185.9722085651446,41.162142579894,271.591279596326,45.16898324682036,0.5259283219045158,20.47214199611307
CRS3035RES200mN2622400E3463800,28953.681158696465,188.33243850667998,38.41387189411912,270.77702584592333,38.2362419739723,0.507541515794731,15.076867819626575
CRS3035RES200mN2625000E3462400,30687.236895974922,197.31870766999262,42.11721975926727,286.70192656365145,29.829835912322565,0.47548807448911556,14.604600359172398
CRS3035RES200mN2631200E3462200,32740.48106411811,208.34082210018306,52.607695599457955,304.04652544992035,62.952167708282076,0.48310867032784155,20.61036366320555
CRS3035RES200mN2631200E3462600,33900.178576317594,215.92279260780288,52.44202600958248,313.3114191193247,63.13633679444909,0.46363221537759525,19.569546282171146
CRS3035RES200mN2611000E3480400,30399.710883276213,200.04247904846932,57.76912997148864,280.59682343115514,5.887096774193548,8.927800017279613e-4,5.887096774193548
CRS3035RES200mN2611000E3482400,31219.649141679,204.61679590037772,58.92372969984908,287.13020483169726,NA,NA,NA
CRS3035RES200mN2611000E3482800,31297.457865760047,205.54885826890086,59.6993742290682,288.50204578958414,NA,NA,NA
CRS3035RES200mN2611000E3497200,38264.319497502336,253.5335586247439,68.72609462239224,357.70997649133227,18.340425531914892,6.905671466353238e-4,18.340425531914892
CRS3035RES200mN2614200E3492800,36660.54359798072,244.01635936614204,68.01000188969576,344.3979834246686,86.23209133624599,0.3274842750317199,38.21834556095953
CRS3035RES200mN2614200E3503400,37460.06008057452,245.18578321310832,70.05254860746197,345.90714820299655,13.333333333333334,4.2994315196101784e-4,13.333333333333334
CRS3035RES200mN2614200E3503600,38155.60617690608,249.64585536852923,70.26647728989764,352.3923876582744,13.481481481481483,4.0796591218155955e-4,13.481481481481483
CRS3035RES200mN2614400E3465800,28836.018706016523,170.60204166782566,50.26430419181664,251.40272871408305,59.35530877845334,0.5535590108759144,25.809014622380847
CRS3035RES200mN2617200E3477000,29566.746867648515,203.4620154444098,51.97901963792577,285.58610770174784,15.311450381679387,0.008374245678633516,15.311450381679387
CRS3035RES200mN2617200E3477200,31246.07959357508,213.442552932587,53.58211243611584,300.14507179362374,13.195419847328244,0.007970309077634461,13.195419847328244
CRS3035RES200mN2622800E3463800,29430.355098300148,185.97566977176288,39.544843950084115,270.2065809626635,41.93894068734778,0.510319632410174,21.112686658958395
CRS3035RES200mN2625600E3461800,36557.248059273195,241.42370732857708,47.192303912898204,350.0886052316093,32.621835715515736,0.3994359609299762,16.320969765553873
CRS3035RES200mN2625600E3462400,29902.080554025906,193.33538439437834,41.21896473292312,281.8859985155745,32.057787399444024,0.48661622812268057,15.765667052079998
CRS3035RES200mN2627000E3476800,32569.696693890735,212.12854143595422,58.448874123292725,297.6854581949059,82.2667493402016,0.36278377630121816,12.11792425832301
CRS3035RES200mN2627000E3487800,37526.62641132932,246.2793235800169,59.786394225385095,347.4399071500565,20.774647887323944,0.0014456899096952852,20.774647887323944
CRS3035RES200mN2631600E3486600,35422.32154431739,244.64922713459296,58.00458368249413,345.18403384251883,NA,NA,NA
CRS3035RES200mN2631600E3490600,37208.46137990085,247.9220621346489,58.880899779072024,349.8374012959679,21.611702127659576,0.001987294003234634,21.611702127659576
CRS3035RES200mN2631800E3468800,31560.073280076336,204.2417193275305,52.55742220102537,285.83386192917607,21.178082191780817,8.703946583999036e-4,21.178082191780817
CRS3035RES200mN2636400E3492200,39225.410779185186,242.98789337591273,64.50566604306428,342.62346730853994,16,2.3831937179013592e-5,16
CRS3035RES200mN2636400E3492800,39281.525147929126,240.5696530622574,66.47591412532266,339.38190967480983,27,2.5287007535528307e-5,27
CRS3035RES200mN2636600E3482800,38135.69409333563,235.52416049595337,64.1609207278572,331.55237931232324,NA,NA,NA
CRS3035RES200mN2611400E3477400,29369.32231961273,191.32468276474464,56.651886224972074,267.83704276589043,10.23076923076923,0.0014895018761994787,10.23076923076923
CRS3035RES200mN2614400E3478800,27318.378144481114,189.2085808580858,53.65999266593326,264.81447744774476,3.9347826086956523,6.747341400806748e-4,3.9347826086956523
CRS3035RES200mN2617200E3480600,31380.931841705133,214.56267010823026,60.01515480647592,301.65794349531745,24.855072463768114,8.816877292068644e-4,24.855072463768114
CRS3035RES200mN2617200E3483800,33549.19971138596,230.91334484634783,63.072472853729366,324.7038986539231,29.14814814814815,3.1936788815026815e-4,29.14814814814815
CRS3035RES200mN2617200E3494400,38582.38627210007,252.26533467992164,67.63184600221457,356.22145699232203,13.17687074829932,0.001788691091831644,13.17687074829932
CRS3035RES200mN2619800E3479200,32062.060859980596,218.4643373551096,56.2732002749662,307.24501623722915,25.0875,9.481593855927185e-4,25.0875
CRS3035RES200mN2622800E3475800,33619.38781626419,222.35591032217164,53.58189153362918,311.92355483833785,70.4996587224845,0.4053022880525618,13.453668733291625
CRS3035RES200mN2627000E3460800,38114.329703057025,247.01247724994403,49.95487946120081,359.41549631619415,46.25476641491796,0.3956222566108986,24.312787522448282
CRS3035RES200mN2629000E3460400,32896.52013972787,212.09163665944882,45.20570396334517,307.41028340371435,52.62357335546794,0.403548228876313,26.406338007292565
CRS3035RES200mN2629000E3460600,32856.2686184422,209.22612814759432,47.623665871235005,306.39224276097923,56.36158063691373,0.4179102705654694,30.384074316070535
CRS3035RES200mN2629000E3461200,32922.518715950966,210.58984242282204,48.653611387733434,307.48307656259055,60.63535259091586,0.4761525393942935,29.705080950740626
CRS3035RES200mN2629000E3462000,34089.36825625378,213.08361616784958,46.592409750077266,312.1197504199667,54.91570296737362,0.4644428445724348,23.412344372816307
CRS3035RES200mN2632200E3464000,29511.552165317044,192.51640200979637,51.47663421944064,271.4788631297932,63.5952802795412,0.5117427056704977,15.270429154978116
CRS3035RES200mN2632200E3464200,28383.118102306664,184.3801180885122,49.75121399404058,258.65704668359007,56.87321809406225,0.49161240481183255,13.12438545291281
CRS3035RES200mN2637000E3490400,37591.93161010046,246.13288080369264,61.0187021449905,347.18666304642954,12.792207792207792,8.362747759978279e-4,12.792207792207792
CRS3035RES200mN2614400E3493000,37237.64790706187,246.93237898155863,67.58232921207025,348.69730982816304,16.274336283185836,0.010359911986588416,16.274336283185836
CRS3035RES200mN2614400E3503400,38213.01243858634,250.6109008327025,69.94555520921465,353.77503673687494,9.925925925925926,4.007659081800775e-4,9.925925925925926
CRS3035RES200mN2614600E3465400,28662.981373429084,169.34116921005386,51.15636220825853,249.5383611983842,58.617093319244994,0.5840720377019749,23.37847605782624
CRS3035RES200mN2620400E3472400,31111.813674865516,209.38960307666503,52.334922783854694,294.67015706806285,66.34515692874199,0.41646399175722143,30.51654440321051
